post_id,ticker,dividendo,yeld,media_yield_3m,soma_yield_3m,media_yield_6m,soma_yield_6m,media_yield_12m,soma_yield_12m,variacao_cotacao_mes,rentabilidade,rentabilidade_mes,cotacao_fechamento,soma_yield_ano_corrente,ano,vpa_yield,vpa,vpa_change,pl,vpa_rent,vpa_rent_m,yield_vpa_3m_sum,yield_vpa_3m,yield_vpa_6m_sum,yield_vpa_6m,yield_vpa_12m_sum,yield_vpa_12m,setor,setor_slug,valor,liquidezmediadiaria,patrimonio,pvp,p_vpa,post_title,ativos,volatility,numero_cotista,tx_gestao,tx_admin,tx_performance
2976,NEXG11,0.9500,0.7400,0.6900,2.0700,0.7717,4.6300,0.6892,8.2700,0.3984,5.5418,1.1414,128.5100,2.0700,2025,0.9066,99.2700,0.0000,69338710.3000,0.0000,0.0000,2.3076,0.7692,5.7601,0.9600,8.5332,1.0667,Agricultura,agricultura,129,214123.29,69338710.3,1.2995,1.2994862496222424,NEXG11,,45.971340633717,606,,,
151,NSLU11,1.5600,1.0700,1.0800,3.2400,1.0350,6.2100,0.9700,11.6400,3.2438,-1.0334,4.3485,146.0900,3.2400,2025,0.7442,209.6300,5.3841,271112954.9800,12.6499,6.1683,2.2429,0.7476,4.5023,0.7504,9.0895,0.7575,Hospitalar,hospitalar,156.96,100827.52,271112954.98,0.7487,0.7487477937318132,NSLU11,1,20.547169436643,5605,,,
2978,NUIF11,1.0000,1.1600,1.1533,3.4600,1.1083,6.6500,1.0183,12.2200,3.5396,-5.3186,4.7407,86.0000,3.4600,2025,,,,,,,,,,,,,Indefinido,indefinido,86.45,58479.67,0,0,,NUIF11,,27.464381794125,0,,,
139,NVHO11,0.0860,0.7100,0.7400,2.2200,0.7267,4.3600,0.7275,8.7300,13.2900,-0.1393,14.0943,12.1900,2.2200,2025,0.5241,16.5800,18.8530,688073004.9300,39.7960,19.4760,1.5606,0.5202,3.2411,0.5402,6.5197,0.5433,Hospitalar,hospitalar,11.99,1584.48,688073004.93,0.7232,0.7231604342581425,NVHO11,4,60.844268377434,1890,,,
158,NVIF11B,1.1114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,0.4221,263.2800,-15.7369,88829544.9400,5.4012,-15.3812,1.2857,0.4286,2.5737,0.4290,4.8480,0.4040,Fundo de Desenvolvimento,fundo-de-desenvolvimento,227.5,,88829544.94,0.8641,0.8640990580370709,NVIF11B,2,,7,,,
3011,NVRP11,64.7273,51.7800,51.7800,51.7800,51.7800,51.7800,51.7800,51.7800,0.0000,,0.0000,125.0000,51.7800,2024,,,,,,,,,,,,,Indefinido,indefinido,60.27,524.09,0,0,,NVRP11,,191.69063210644,0,,,
2809,OBAL11,72.4432,7.3400,7.3400,7.3400,7.3400,7.3400,7.3400,7.3400,0.0000,,0.0000,987.0900,7.3400,2025,,,,,,,,,,,,,Imóveis Residenciais,imoveis-residenciais,1095,52.14,166666357.05,0.9282,,OBAL11,4,62.054945418906,108,,,
2793,OCRE11,0.5518,0.6200,0.6900,2.0700,0.7450,4.4700,0.6367,7.6400,-5.7755,-1.0428,-5.1913,89.2400,2.0700,2025,,,,,,,,,,,,,Papéis,papeis,78.99,18179.43,38333643.49,0.8716,,OCRE11,1,54.777263952833,474,,,
2719,OGHY11,9.3992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.9900,2024,,,,,,,,,,,,,Indefinido,indefinido,8.72,22847.1,118155565.38,0.1367,,OGHY11,14,57.139871256465,8102,,,
1858,OGIN11,0.0800,0.9700,0.6733,2.0200,0.9867,5.9200,1.1783,14.1400,-13.1441,-15.0434,-12.3016,8.2600,2.0200,2025,,,,,,,,,,,,,Misto,misto,7,132740.62,0,0,,OGIN11,,19.076249877513,0,,,
485,OIAG11,0.1050,1.3500,1.3667,4.1000,1.3367,8.0200,1.2858,15.4300,7.8947,9.3501,9.3513,7.7900,4.1000,2025,1.0142,9.8600,0.0000,89081178.6800,0.0000,0.0000,3.0436,1.0145,6.0791,1.0132,12.0959,1.0080,Indefinido,indefinido,7.81,68748.81,89081178.68,0.7921,0.7920892494929006,OIAG11,0,15.845442885474,12752,,,
57,ONEF11,2.8490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,17.7800,182.7900,-9.2583,166518054.6300,30.2649,6.8755,18.6546,6.2182,19.9851,3.3308,22.7998,1.9000,Lajes Corporativas,lajes-corporativas,200.03,114431.47,118155565.38,3.1348,1.0943158816127798,ONEF11,14,9.397628254804,8102,,,
2785,OPTM11,0.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Misto,misto,0,,3983017.32,0,,OPTM11,1,,15,,,
512,ORPD11,1.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2019,1.1062,124.6841,0.9472,36158397.7800,2.0639,2.0639,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,93,402.75,41316235.44,0.6528,0.7458850005734492,ORPD11,14,24.80391854123,6,,,
170,OUFF11,0.7558,1.2500,0.0000,0.0000,0.0000,0.0000,0.4317,5.1800,-1.4358,-4.0100,-0.2037,60.4100,7.1000,2024,0.9622,78.5500,3.4914,142517935.8200,10.9998,4.4872,2.7215,0.9072,5.2357,0.8726,10.9086,0.9090,Fundo de Fundos,fundo-de-fundos,61.1,264340.11,118155565.38,0.9575,0.7778485041374921,OUFF11,1,11.669894614204,8102,,,
166,OUJP11,0.9300,1.3200,1.4833,4.4500,1.3350,8.0100,1.2125,14.5500,6.9122,-1.3054,8.3235,70.5300,4.4500,2025,0.9233,98.5600,-1.3315,320548848.4600,14.4393,-0.4205,3.1009,1.0336,5.7354,0.9559,11.1012,0.9251,Papéis,papeis,80.78,408529.9,320548848.46,0.8196,0.8196022727272727,OUJP11,14,19.86777930087,25415,,,
389,OULG11,0.7650,2.3100,0.7700,2.3100,0.3850,2.3100,0.1925,2.3100,2.2202,4.5815,4.5815,33.1500,2.3100,2025,1.2403,61.6800,-7.8165,153057330.2300,-13.6001,-6.6731,2.2201,0.7400,3.9061,0.6510,7.5990,0.6332,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,36.2,1388679.62,152487243.21,0.5891,0.5869001297016861,OULG11,2,14.432871724039,3806,,,
213,OURE11,1.0850,1.3900,0.0000,0.0000,0.0000,0.0000,0.5333,6.4000,3.8400,19.4212,5.2834,77.8800,8.6800,2024,1.0804,100.4300,10.3263,108172369.3100,23.9342,11.5182,3.1190,1.0397,6.0181,1.0030,11.2307,0.9359,Misto,misto,78.2,224923.68,118155565.38,1.2255,0.7786517972717315,OURE11,1,12.490112856705,8102,,,
223,PABY11,0.1325,,,,,,,,,,,,,2012,0.0000,251.4213,1.7432,190677892.8400,5.4924,1.7432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Fundo de Desenvolvimento,fundo-de-desenvolvimento,11.18,223.86,-20836890.52,0.2271,0.044467195102403816,PABY11,15,59.2635316418,553,,,
3379,PATA11,0.0961,0.9500,1.1933,3.5800,1.0417,6.2500,1.0417,6.2500,-1.3672,-0.3263,-0.4302,10.1000,3.5800,2025,,,,,,,,,,,,,Misto,misto,10.7,3588.38,16954985.42,1.0743,,PATA11,14,64.552619789747,195,,,
245,PATB11,6.8101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,0,,799501308.27,0,,PATB11,3,,1,,,
433,PATC11,0.1500,0.4200,0.4233,1.2700,0.4333,2.6000,0.3508,4.2100,0.7003,6.3954,1.1232,35.9500,1.2700,2025,0.3632,41.3000,-45.9353,143625051.7600,-48.1923,-45.7390,1.0902,0.3634,2.1104,0.3517,4.0351,0.3363,Fundo de Desenvolvimento,fundo-de-desenvolvimento,35.48,1549425.95,143625051.76,0.8591,0.8590799031476998,PATC11,4,15.008259912343,6104,,,
228,PATL11,0.5700,1.2800,1.2733,3.8200,1.2117,7.2700,1.1133,13.3600,3.9311,4.2890,5.2615,44.6800,3.8200,2025,0.5910,96.4500,-1.7020,481453192.6000,6.2915,-1.1211,1.7743,0.5914,3.5108,0.5851,7.0809,0.5901,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,47.79,290994,481453192.6,0.4955,0.49548989113530323,PATL11,4,20.558812134799,25327,,,
104,PCAS11,428.5714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Indefinido,indefinido,0,,303056223.19,0,,PCAS11,3,,100,,,
351,PEMA11,0.4440,1.4600,1.2933,3.8800,1.6600,9.9600,0.9917,11.9000,-10.5464,4.3412,-9.2404,30.4500,3.8800,2025,,,,,,,,,,,,,Papéis,papeis,36,195.1,35789273.51,0.5552,,PEMA11,14,108.86721366029,302,,,
3022,PFIN11,1.3000,1.9700,0.6567,1.9700,0.5533,3.3200,0.4100,4.9200,-10.5384,2.4894,-8.7760,66.1300,4.9200,2024,,,,,,,,,,,,,Indefinido,indefinido,71.21,601710.24,0,0,,PFIN11,,15.887274377692,0,,,
3020,PICE11,0.4000,1.1500,0.3833,1.1500,0.1917,1.1500,0.3700,4.4400,-8.6089,-7.5579,-7.5579,34.8200,1.1500,2025,,,,,,,,,,,,,Indefinido,indefinido,37.03,438121.38,0,0,,PICE11,,46.822641311858,0,,,
4125,PLAG11,0.4600,1.1200,1.0933,3.2800,1.0467,6.2800,1.0100,12.1200,0.1220,-1.9167,1.2433,41.0500,3.2800,2025,,,,,,,,,,,,,Indefinido,indefinido,47.49,1477789.14,305270267.01,0.7841,,PLAG11,12,11.7182957814,17348,,,
489,PLCA11,1.0000,1.4300,1.4900,4.4700,1.3633,8.1800,1.2725,15.2700,6.8644,5.9004,8.3926,69.9000,4.4700,2025,1.0612,94.2300,0.0000,52488964.0600,0.0000,0.0000,3.0975,1.0325,5.8895,0.9816,11.7851,0.9821,Indefinido,indefinido,74.3,61742.95,52488964.06,0.7885,0.7884962326223071,PLCA11,0,16.546291329357,2662,,,
423,PLCR11,0.8500,1.1700,1.2033,3.6100,1.1033,6.6200,1.0333,12.4000,3.4070,1.2392,4.6168,72.5400,3.6100,2025,0.9369,90.7200,0.0331,191348742.1700,11.1488,0.9703,2.8175,0.9392,5.2857,0.8810,10.3822,0.8652,Papéis,papeis,79.9,172281.14,191348742.17,0.8807,0.8807319223985891,PLCR11,1,19.944752934934,15095,,,
344,PLOG11,0.7000,0.9900,1.0167,3.0500,1.0167,6.1000,1.0108,12.1300,2.0127,0.5538,3.0226,70.9600,4.0900,2023,0.7471,100.3948,-0.0245,75296076.0900,8.7653,0.7224,2.2411,0.7470,4.4831,0.7472,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,66.71,70165.04,79648071.76,0.629,0.6644766462007992,PLOG11,1,16.625047460129,3284,,,
429,PLRI11,1.8862,12.8300,9.2933,27.8800,4.7033,28.2200,5.1533,61.8400,40.6699,22.8367,58.7178,14.7000,27.8800,2025,10.4152,18.1100,-43.6878,17283022.1800,-47.1100,-37.8228,11.6910,3.8970,33.9331,5.6555,38.3304,3.1942,Papéis,papeis,16.3,12853.24,17283022.18,0.9001,0.9000552181115407,PLRI11,1,220.19430582853,703,,,
2847,PMFO11,0.8400,1.0300,0.9733,2.9200,0.9517,5.7100,0.5483,6.5800,-7.6332,-4.9098,-6.6819,81.8000,2.9200,2025,,,,,,,,,,,,,Misto,misto,81.8,7498.33,80193409.14,0.9955,,PMFO11,14,196.22689699382,195,,,
2966,PMIS11,0.0900,1.1700,1.2133,3.6400,1.1800,7.0800,1.1567,13.8800,10.3597,-3.6050,11.6509,7.6700,3.6400,2025,,,,,,,,,,,,,Misto,misto,7.87,316142.14,133910445.82,0.8696,,PMIS11,14,32.737855264583,7393,,,
2810,PNCR11,1.6778,2.4400,2.0100,6.0300,1.6150,9.6900,1.7383,20.8600,0.0000,24.5362,2.4400,68.6500,8.5400,2025,,,,,,,,,,,,,Imóveis Residenciais,imoveis-residenciais,68.65,2.96,27976194.04,1.227,,PNCR11,14,184.37420922361,113,,,
272,PNDL11,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,1110,45378.81,153202853.48,1.0457,,PNDL11,14,132.95074075561,56,,,
124,PNPR11,19.0500,25.2300,0.0000,0.0000,8.4100,25.2300,8.4100,25.2300,0.0000,,0.0000,75.5000,25.2300,2024,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,54,7.81,34410849.18,1.4088,,PNPR11,1,181.68415351201,19,,,
2840,PNRC11,0.4700,0.4600,7.9767,23.9300,4.1167,24.7000,2.1492,25.7900,0.0000,0.4600,0.4600,102.5200,0.4600,2025,,,,,,,,,,,,,Indefinido,indefinido,102.52,105,22196546.83,1.8943,,PNRC11,14,215.38961015253,105,,,
300,PORD11,0.0900,1.1700,1.1567,3.4700,1.1600,6.9600,1.1333,13.6000,5.7692,5.2879,7.0067,7.7000,3.4700,2025,0.8595,9.5400,-90.2752,355624096.0600,-89.1338,-90.1916,2.7332,0.9111,5.5562,0.9260,10.4241,0.8687,Papéis,papeis,8.11,412876.38,355624096.06,0.8501,0.850104821802935,PORD11,1,17.828627182214,39436,,,
3028,PPEI11,4.0000,5.0900,1.6967,5.0900,0.8483,5.0900,1.5450,9.2700,-17.8340,-1.3601,-13.6517,78.6000,9.2700,2024,,,,,,,,,,,,,Indefinido,indefinido,80,166839.38,0,0,,PPEI11,,21.645941774207,0,,,
441,PQAG11,0.4700,0.8500,0.8400,2.5200,0.8333,5.0000,0.8317,9.9800,1.7798,1.5889,2.6449,55.4700,2.5200,2025,0.7993,57.5500,0.5065,805273440.2900,11.2928,1.3098,2.3992,0.7997,4.7996,0.7999,9.6142,0.8012,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,56,457451.19,805273440.29,0.9731,0.9730668983492615,PQAG11,1,22.677127446853,475,,,
196,PQDP11,19.0000,0.9200,0.9033,2.7100,0.9133,5.4800,0.8967,10.7600,0.3159,8.8331,1.2389,2060.6300,2.7100,2025,0.5061,3343.4100,6.6928,336217018.5600,3.6683,7.2327,1.6416,0.5472,3.1041,0.5173,5.9749,0.4979,Shoppings,shoppings,2200,537406.62,336217018.56,0.658,0.658010833251082,PQDP11,1,24.09837112426,3447,,,
4220,PRIF11,1.0000,0.9500,0.9500,0.9500,0.9500,0.9500,0.9500,0.9500,0.0000,,0.0000,105.0000,0.9500,2025,,,,,,,,,,,,,Indefinido,indefinido,104.99,3006.24,0,0,,PRIF11,,21.870306363574,0,,,
397,PRSV11,14.1000,3.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0942,19.5444,5.7901,390.0000,7.0800,2020,0.4448,364.2296,-0.0308,71024775.3100,-3.8098,0.4138,1.5262,0.5087,2.6527,0.4421,5.7282,0.4774,Lajes Corporativas,lajes-corporativas,49.41,1598.19,32376065.06,0.3259,0.13565619049083324,PRSV11,1,58.137442449553,836,,,
314,PRTS11,0.0549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2022,,,,,,,,,,,,,Shoppings,shoppings,117.7,,118155565.38,1.8445,,PRTS11,14,,8102,,,
3236,PULV11,0.1000,1.3100,1.2533,3.7600,1.2250,7.3500,0.8200,9.8400,-8.9392,0.5181,-7.7463,7.6400,3.7600,2025,,,,,,,,,,,,,Papéis,papeis,8.14,20747.86,117180754.22,0.834,,PULV11,14,80.163740906189,801,,,
434,PVBI11,0.5000,0.6600,0.7200,2.1600,0.7233,4.3400,0.7225,8.6700,7.2284,9.1307,7.9361,76.1000,2.1600,2025,0.5246,104.8500,1.4121,2844577921.1200,10.6387,1.9441,1.5778,0.5259,3.2444,0.5407,7.0315,0.5860,Lajes Corporativas,lajes-corporativas,77.8,3433530.33,2844577921.12,0.742,0.7420123986647592,PVBI11,7,19.985668650185,159903,,,
335,QAGR11,0.4600,1.1200,1.0933,3.2800,1.0467,6.2800,1.0100,12.1200,0.1220,-1.9167,1.2433,41.0500,3.2800,2025,0.7595,60.5700,8.4706,305270267.0100,8.2275,9.2944,2.2274,0.7425,4.4087,0.7348,8.8471,0.7373,Indefinido,indefinido,41,258464.62,305270267.01,0.7841,0.6769027571404986,QAGR11,12,9.703106848668,17348,,,
117,QAMI11,1.0000,1.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6934,14.2215,7.9417,85.1200,11.3200,2023,1.0776,92.8000,1.4208,74367555.4800,14.5780,2.5137,2.6680,0.8893,5.8207,0.9701,11.4713,0.9559,Papéis,papeis,84.68,22339.67,118155565.38,1.3271,0.9125000000000001,QAMI11,14,222.24311012942,8102,,,
55,QIRI11,89.6379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,6.9000,2022,100.0311,89.6100,-0.4109,13441852.9500,116.5836,99.2093,101.6033,33.8678,103.9601,17.3267,108.1435,9.0120,Papéis,papeis,78.04,6867.57,118155565.38,1.223,0.8708849458765764,QIRI11,14,9.645270602362,8102,,,
3829,QNTS11,0.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,,,,,,,,,,,,,Indefinido,indefinido,0,,234271109.09,0,,QNTS11,2,,136,,,
169,RBCO11,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2023,0.2217,90.2202,1.0273,340942316.6400,-7.0758,1.2512,0.7383,0.2461,1.9677,0.3279,,,Lajes Corporativas,lajes-corporativas,0,,0,0,,RBCO11,,,0,,,
120,RBDS11,2.3541,11.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-51.1968,-45.7260,-45.7260,21.0000,11.2100,2021,0.0000,22.9843,0.0000,2908038.1700,0.0000,0.0000,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,2.65,272.76,2319087.48,0.1446,0.11529609342029123,RBDS11,14,101.04943831178,867,,,
352,RBED11,0.6832,0.7300,0.9400,2.8200,1.9000,11.4000,1.4275,17.1300,-0.3393,-7.0396,0.3883,94.0000,1.7200,2025,0.0000,0.0000,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Educacional,educacional,94,28351.38,235517684.3,0.9399,,RBED11,7,17.530224149434,10734,,,
407,RBFF11,0.5100,1.1000,1.1033,3.3100,1.0450,6.2700,0.9683,11.6200,4.6868,-1.9104,5.8384,46.4600,3.3100,2025,0.9065,56.2600,-11.8596,210926946.7200,-4.8269,-11.0606,2.7254,0.9085,5.2121,0.8687,9.7396,0.8116,Fundo de Fundos,fundo-de-fundos,52.35,490924.38,210926946.72,0.9305,0.9305012442232493,RBFF11,14,23.9531124793,24605,,,
475,RBGS11,0.1766,0.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8966,-1.2883,-1.2883,28.4500,0.6200,2022,0.1762,90.7841,0.0030,97865283.7100,1.1741,0.1792,0.4627,0.1542,,,,,Shoppings,shoppings,28.45,,118155565.38,0.4459,0.31338086735452575,RBGS11,14,,8102,,,
186,RBHG11,0.8000,1.2100,1.2300,3.6900,1.1833,7.1000,1.1675,14.0100,2.4954,-8.6790,3.7355,66.1300,3.6900,2025,0.9233,86.6500,-5.8970,187862374.4000,5.1072,-5.0282,2.8876,0.9625,5.8577,0.9763,12.1478,1.0123,Papéis,papeis,70.52,266078.57,187862374.4,0.8138,0.8138488170802076,RBHG11,14,20.317957832775,9907,,,
438,RBHY11,1.0500,1.3900,1.3867,4.1600,1.3317,7.9900,1.2800,15.3600,1.3015,1.2280,2.7096,75.5000,4.1600,2025,1.0814,92.4700,-1.7531,175083927.0000,12.7541,-0.6906,3.3514,1.1171,6.6046,1.1008,13.0742,1.0895,Papéis,papeis,83.63,390354.14,175083927,0.9044,0.9044014274899967,RBHY11,14,17.613310207238,3299,,,
1856,RBIF11,0.9700,1.3900,1.3400,4.0200,1.0367,6.2200,1.0933,13.1200,7.6166,-3.3726,9.1124,69.9400,4.0200,2025,,,,,,,,,,,,,Indefinido,indefinido,76.41,280943.95,0,0,,RBIF11,,22.468386238545,0,,,
367,RBIR11,1.3000,1.6300,1.3000,3.9000,1.3183,7.9100,0.8242,9.8900,1.2056,1.8892,2.8552,79.7500,4.5600,2025,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,82.68,159049.29,144090938.96,0.8771,,RBIR11,14,18.752288502892,1502,,,
318,RBLG11,0.4500,0.8500,1.1500,3.4500,1.1600,6.9600,0.8750,10.5000,-5.0640,-18.6055,-4.2570,52.6800,3.4500,2025,1.0870,69.0000,-31.3296,44174815.6200,-28.0512,-30.5832,3.2365,1.0788,6.3671,1.0612,57.6448,4.8037,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,49.12,2567.67,44174815.62,0.7119,0.7118840579710145,RBLG11,1,171.4288335064,250,,,
1838,RBOP11,3.5000,0.9700,0.0000,0.0000,0.4517,2.7100,0.5808,6.9700,-0.3995,77.0686,0.5667,361.5400,15.8800,2024,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,184.18,30187.29,70006032.47,0.2675,,RBOP11,2,47.979751774431,3354,,,
440,RBRD11,0.5000,1.4300,1.4767,4.4300,1.2800,7.6800,1.1458,13.7500,-3.1128,7.1387,-1.7274,34.8600,4.4300,2025,0.7811,64.0100,-3.2935,118541619.2600,-4.5036,-2.5381,2.2040,0.7347,3.9958,0.6660,7.2751,0.6063,Varejo,varejo,38.01,48466.9,118541619.26,0.5938,0.5938134666458366,RBRD11,4,23.326111615601,7667,,,
234,RBRF11,0.0600,0.9300,1.2200,3.6600,1.2717,7.6300,1.0433,12.5200,3.6800,13.8970,4.6442,6.4800,3.6600,2025,0.7273,8.2500,-89.9206,1128626254.3600,-89.7854,-89.8473,3.2711,1.0904,5.6385,0.9397,9.4850,0.7904,Fundo de Fundos,fundo-de-fundos,6.49,3191364.38,1128626254.36,0.7867,0.7866666666666667,RBRF11,1,18.626486036709,123818,,,
84,RBRI11,60.5000,6.4500,8.6067,25.8200,5.4317,32.5900,3.6211,32.5900,21.9037,71.1395,29.7665,938.5000,23.4000,2025,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,999,3580.1,122405450.68,1.1399,,RBRI11,1,249.74177398542,110,,,
304,RBRL11,0.7500,1.1500,1.1600,3.4800,1.1433,6.8600,1.0208,12.2500,8.8373,3.8233,10.0889,65.1500,3.4800,2025,0.6682,106.2600,-0.9323,710555144.9800,7.8434,-0.2704,2.1461,0.7154,4.3384,0.7231,8.1691,0.6808,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,72.72,263282.48,710555144.98,0.6844,0.6843591191417278,RBRL11,6,20.16642802806,13760,,,
444,RBRM11,5302.0190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,94794.81,,2860101.93,17.8791,,RBRM11,14,,54,,,
449,RBRP11,0.4100,0.9700,1.0267,3.0800,1.0483,6.2900,1.0533,12.6400,2.9347,-10.2756,3.9332,42.0900,3.0800,2025,0.5528,74.1700,-9.2166,903297356.4400,-5.1090,-8.7148,2.0012,0.6671,4.0777,0.6796,8.1712,0.6809,Lajes Corporativas,lajes-corporativas,44.9,1506654.19,903297356.44,0.6054,0.6053660509640015,RBRP11,6,23.26511842553,72283,,,
353,RBRR11,0.9500,1.1600,1.1367,3.4100,1.0733,6.4400,1.0550,12.6600,10.4994,10.3589,11.7812,82.0900,3.4100,2025,0.9889,91.0100,-3.2529,1370338737.7000,0.5683,-2.2962,2.7916,0.9305,5.4357,0.9060,10.9617,0.9135,Papéis,papeis,84.4,1892736.62,1370338737.7,0.9274,0.9273706186133392,RBRR11,14,15.882415085829,122517,,,
167,RBRS11,0.0700,0.2200,0.4200,0.4200,0.4200,0.4200,0.4200,0.4200,-6.4721,-35.3627,-6.2664,32.3700,0.4200,2025,0.0740,94.5400,0.4783,163960019.1900,6.5744,0.5527,0.9513,0.9513,2.6063,0.4344,5.1545,0.4295,Fundo de Desenvolvimento,fundo-de-desenvolvimento,33.6,77376.67,163960019.19,0.3554,0.3554051195261265,RBRS11,4,31.755342560498,1059,,,
105,RBRX11,0.0800,1.0100,1.0667,3.2000,1.0617,6.3700,1.1100,13.3200,10.0279,17.1768,11.1391,7.9000,3.2000,2025,,,,,,,,,,,,,Indefinido,indefinido,7.85,722239.86,280219244.89,0.8265,,RBRX11,14,17.12452442846,12889,,,
359,RBRY11,1.0500,1.1700,1.1967,3.5900,1.1367,6.8200,1.1100,13.3200,8.4883,20.5207,9.7576,89.8500,3.5900,2025,1.0971,95.7100,-4.1846,1222200924.5400,1.8724,-3.1334,3.1239,1.0413,5.9526,0.9921,11.9865,0.9989,Papéis,papeis,93.41,2715540.9,1222200924.54,0.9749,0.9759690732420855,RBRY11,14,15.619396860065,59539,,,
194,RBTS11,28.6600,7.0200,3.7500,11.2500,6.4867,38.9200,5.5092,66.1100,-33.7555,-25.3186,-29.1051,408.5100,11.2500,2025,6.4609,443.5900,-59.4443,25074204.4900,-48.7016,-56.8240,33.4667,11.1556,74.8378,12.4730,115.5351,9.6279,Fundo de Desenvolvimento,fundo-de-desenvolvimento,439,273.43,25074204.49,0.9897,0.9896526071372214,RBTS11,14,70.421562636151,142,,,
382,RBVA11,0.9000,1.1600,1.1200,3.3600,1.0717,6.4300,1.0267,12.3200,-1.1762,-12.1591,-0.0298,77.3000,3.3600,2025,0.8439,106.6500,-2.4959,1665267101.6900,17.0675,-1.6731,2.5235,0.8412,5.1310,0.8552,10.6722,0.8893,Varejo,varejo,83.74,1958820.57,1665267101.69,0.7848,0.7851851851851851,RBVA11,82,16.316260529678,68582,,,
378,RBVO11,5.6550,106.3000,35.4333,106.3000,17.7167,106.3000,11.1783,134.1400,-80.9251,146.5693,-60.6484,5.3200,168.1300,2024,0.0000,0.0000,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Papéis,papeis,5.32,1143.43,2882596.37,0.9517,,RBVO11,14,114.10650523492,6943,,,
259,RCFF11,5.3000,5.4100,1.8033,5.4100,4.4200,26.5200,3.0256,27.2300,8.8647,14.7543,14.7543,98.0000,5.4100,2025,5.3644,98.8000,8.0136,31932100.4800,14.1883,13.8078,24.1070,8.0357,28.1059,4.6843,29.9676,4.9946,Fundo de Fundos,fundo-de-fundos,79.1,3.76,32241459.37,0.7929,0.8006072874493927,RCFF11,14,257.72906122182,127,,,
319,RCRB11,0.8500,0.7100,0.7133,2.1400,0.7883,4.7300,0.7275,8.7300,4.2159,7.9061,4.9558,119.1500,2.1400,2025,0.4226,201.1200,-2.9999,742266016.9100,6.9296,-2.5899,1.3887,0.4629,2.8353,0.4726,5.5743,0.4645,Lajes Corporativas,lajes-corporativas,131.78,1227161.57,742266016.91,0.6552,0.6552307080350039,RCRB11,9,25.966200785939,30743,,,
3591,RDCI11,1.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,,,,,,,,,,,,,Indefinido,indefinido,0,,217697863.67,0,,RDCI11,14,,114,,,
